"NAME","CATEGORY","상가업소번호","상호명","상권업종대분류명","상권업종중분류명","시도명","시군구명","법정동명","지번주소","도로명","구우편번호","경도","위도","거리"
"스므으커피공덕파크자이","비알코올 ","MA010120220813076072","스므으커피공덕파크자이","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.9482444,37.54473719,113
"맘스터치","기타 간이","MA010120220813049129","맘스터치","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 473","서울특별시 마포구 마포대로",121862,126.9525952,37.54678519,551
"최강어묵","기타 간이","MA010120220813114975","최강어묵","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 25-13","서울특별시 마포구 마포대로",121812,126.9521793,37.54253759,438
"전주식당","한식","MA010120220813053538","전주식당","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 456","서울특별시 마포구 만리재로",121706,126.9528154,37.5439849,467
"육회왕자연어공주마포도화점","한식","MA010120220813029717","육회왕자연어공주마포도화점","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 200-13","서울특별시 마포구 도화4길",121813,126.9515853,37.54051398,520
"이바머스커피","비알코올 ","MA010120220813067139","이바머스커피","음식","비알코올 ","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 468-2","서울특별시 마포구 백범로24길",121811,126.9444573,37.54607298,362
"깐깐","동남아시아","MA010120220813207832","깐깐","음식","동남아시아","서울특별시","마포구","도화동","서울특별시 마포구 도화동 173","서울특별시 마포구 마포대로",121745,126.9478042,37.54224639,186
"뺑스톡","기타 간이","MA010120220813231739","뺑스톡","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 479","서울특별시 마포구 백범로31길",121862,126.948679,37.54521861,179
"커피사피엔스공덕","비알코올 ","MA010120220813231657","커피사피엔스공덕","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 173","서울특별시 마포구 마포대로",121745,126.9478042,37.54224639,186
"신의주찹쌀순대","한식","MA010120220812998870","신의주찹쌀순대","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 19-5","서울특별시 마포구 큰우물로",121875,126.9452918,37.54145809,335
"비비큐마포","기타 간이","MA010120220813277026","비비큐마포","음식","기타 간이","서울특별시","마포구","용강동","서울특별시 마포구 용강동 502","서울특별시 마포구 토정로31길",121070,126.9414648,37.54162207,591
"바닷가작은부엌","한식","MA010120220813129637","바닷가작은부엌","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 541","서울특별시 마포구 마포대로",121701,126.9466445,37.53941578,505
"최고집","한식","MA010120220813183930","최고집","음식","한식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 148-21","서울특별시 마포구 숭문길",121872,126.9455674,37.54679472,365
"새성진마포지점","한식","MA010120220813208279","새성진마포지점","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 181-12","서울특별시 마포구 도화길",121812,126.9507508,37.5419212,360
"쉬즈베이글","비알코올 ","MA010120220813130448","쉬즈베이글","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 560","서울특별시 마포구 독막로",121815,126.947862,37.54295873,109
"삼교비","한식","MA010120220813136684","삼교비","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 255-9","서울특별시 마포구 마포대로",121803,126.951678,37.54439829,371
"삼성웰스토리효성본사","구내식당·뷔페","MA010120220813287675","삼성웰스토리효성본사","음식","구내식당·뷔페","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 450","서울특별시 마포구 마포대로",121720,126.9516607,37.54563257,413
"키움참치","일식","MA010120220813343761","키움참치","음식","일식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 26-4","서울특별시 마포구 토정로37길",121875,126.944922,37.54120249,378
"커피온리","비알코올 ","MA010120220813336060","커피온리","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 201-20","서울특별시 마포구 삼개로",121813,126.9476798,37.53982147,454
"포케올데이","기타 간이","MA010120220813296544","포케올데이","음식","기타 간이","서울특별시","마포구","염리동","서울특별시 마포구 염리동 168-9","서울특별시 마포구 독막로",121749,126.9474628,37.54399137,11
"굽네치킨마포도화점","기타 간이","MA010120220813331151","굽네치킨마포도화점","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 200-17","서울특별시 마포구 도화4길",121813,126.9511502,37.54087954,464
"김치드림","한식","MA010120220813309210","김치드림","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 204-15","서울특별시 마포구 삼개로3길",121813,126.9480365,37.53859923,591
"수제왕돈까스-한식","서양식","MA010120220813413534","수제왕돈까스-한식","음식","서양식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 536","서울특별시 마포구 토정로37길",121731,126.9473581,37.54258481,147
"시골맛집","한식","MA010120220813475108","시골맛집","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 538","서울특별시 마포구 큰우물로",121743,126.9462787,37.54128669,311
"지중해참치","일식","MA010120220813475431","지중해참치","음식","일식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 25-2","서울특별시 마포구 새창로",121812,126.9515827,37.54231604,399
"에그드랍","기타 간이","MA010120220813491516","에그드랍","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 563","서울특별시 마포구 마포대로",121815,126.9491392,37.54145635,307
"명성원","중식","MA010120220813439181","명성원","음식","중식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 147-35","서울특별시 마포구 숭문2길",121872,126.9456791,37.54690384,371
"카페루엘","비알코올 ","MA010120220813632792","카페루엘","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 203-8","서울특별시 마포구 삼개로3길",121813,126.9480571,37.53874358,576
"태화루","중식","MA010120220813641594","태화루","음식","중식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 172-14","서울특별시 마포구 독막로",121874,126.947039,37.54354608,58
"커피하나","비알코올 ","MA010120220813448103","커피하나","음식","비알코올 ","서울특별시","마포구","염리동","서울특별시 마포구 염리동 174-14","서울특별시 마포구 큰우물로",121874,126.9446126,37.54228098,313
"이춘복참치","일식","MA010120220813535524","이춘복참치","음식","일식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 25-13","서울특별시 마포구 마포대로",121812,126.9513151,37.54283627,355
"종로수제비","한식","MA010120220813531481","종로수제비","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-13","서울특별시 마포구 만리재로",121758,126.9527505,37.54457901,467
"꽃잎한입","기타 간이","MA010120220813444699","꽃잎한입","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 536","서울특별시 마포구 토정로37길",121731,126.9473581,37.54258481,147
"계고기집","한식","MA010120220813545818","계고기집","음식","한식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 157-8","서울특별시 마포구 백범로24길",121873,126.945545,37.54597457,289
"피코링크도화동지니","서양식","MA010120220813436452","피코링크도화동지니","음식","서양식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 203-4","서울특별시 마포구 삼개로",121813,126.9478842,37.5389673,550
"소니가김밥","기타 간이","MA010120220813433354","소니가김밥","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 182-13","서울특별시 마포구 도화길",121812,126.9507537,37.54171399,375
"우동이요이요","일식","MA010120220813395829","우동이요이요","음식","일식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 508","서울특별시 마포구 토정로31길",121070,126.9437404,37.54234526,375
"양찬","중식","MA010120220813627401","양찬","음식","중식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 181-2","서울특별시 마포구 도화길",121812,126.9509522,37.54208518,364
"센다이","한식","MA010120220813599652","센다이","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-13","서울특별시 마포구 만리재로",121758,126.9527505,37.54457901,467
"플러피베이크샵","기타 간이","MA010120220813630449","플러피베이크샵","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 480","서울특별시 마포구 백범로31길",121862,126.948679,37.54521861,179
"몽중헌공덕","중식","MA010120220813595101","몽중헌공덕","음식","중식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 1-378","서울특별시 마포구 마포대로",121812,126.9513151,37.54283627,355
"홍루이젠대흥역점","기타 간이","MA010120220813760488","홍루이젠대흥역점","음식","기타 간이","서울특별시","마포구","염리동","서울특별시 마포구 염리동 178-16","서울특별시 마포구 백범로",121874,126.9441144,37.54711512,467
"쿠크봉","기타 간이","MA010120220813768665","쿠크봉","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 6-51","서울특별시 마포구 도화길",121812,126.9489379,37.54048143,400
"주세풍","한식","MA010120220813754826","주세풍","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 204-11","서울특별시 마포구 삼개로3길",121813,126.9477417,37.53864166,585
"범고래","비알코올 ","MA010120220813713057","범고래","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 479","서울특별시 마포구 백범로31길",121862,126.948679,37.54521861,179
"다른컴퍼니","서양식","MA010120220813713846","다른컴퍼니","음식","서양식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.9482444,37.54473719,113
"리틀방콕공덕경의선숲길점","동남아시아","MA010120220813666954","리틀방콕공덕경의선숲길점","음식","동남아시아","서울특별시","마포구","염리동","서울특별시 마포구 염리동 157-23","서울특별시 마포구 백범로24길",121873,126.9449231,37.54594199,322
"호남순대국","한식","MA010120220813909808","호남순대국","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"후엘고","비알코올 ","MA010120220813735905","후엘고","음식","비알코올 ","서울특별시","마포구","염리동","서울특별시 마포구 염리동 128-7","서울특별시 마포구 마포대로11길",121872,126.9478671,37.54904081,572
"등촌샤브칼국수","한식","MA010120220813701206","등촌샤브칼국수","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 340","서울특별시 마포구 도화2길",121813,126.9487514,37.54006529,440
"도화동베이글","비알코올 ","MA010120220813797768","도화동베이글","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 563","서울특별시 마포구 마포대로",121815,126.9491392,37.54145635,307
"과자방","기타 간이","MA010120220813829492","과자방","음식","기타 간이","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 774","서울특별시 마포구 큰우물로",121811,126.9410069,37.54439318,577
"드렁킨타이","동남아시아","MA010120220813853426","드렁킨타이","음식","동남아시아","서울특별시","마포구","도화동","서울특별시 마포구 도화동 200-16","서울특별시 마포구 도화4길",121813,126.9513106,37.5407368,485
"제이비피플","기타 간이","MA010120220813901818","제이비피플","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 559","서울특별시 마포구 마포대로",121784,126.947185,37.54121368,300
